response_id,time,subscale,item,score
R_3n2iadGDdM5zQ7k,before,stress,11,2
R_3n2iadGDdM5zQ7k,before,stress,12,2
R_3n2iadGDdM5zQ7k,before,depression,13,2
R_3n2iadGDdM5zQ7k,before,stress,14,1
R_3n2iadGDdM5zQ7k,before,anxiety,15,1
R_3n2iadGDdM5zQ7k,before,depression,16,2
R_3n2iadGDdM5zQ7k,before,depression,17,1
R_3n2iadGDdM5zQ7k,before,stress,18,1
R_3n2iadGDdM5zQ7k,before,anxiety,19,1
R_3n2iadGDdM5zQ7k,before,anxiety,20,1
R_3n2iadGDdM5zQ7k,before,depression,21,1
R_3n2iadGDdM5zQ7k,after,stress,1,3
R_3n2iadGDdM5zQ7k,after,anxiety,2,1
R_3n2iadGDdM5zQ7k,after,depression,3,2
R_3n2iadGDdM5zQ7k,after,anxiety,4,2
R_3n2iadGDdM5zQ7k,after,depression,5,2
R_3n2iadGDdM5zQ7k,after,stress,6,1
R_3n2iadGDdM5zQ7k,after,anxiety,7,1
R_3n2iadGDdM5zQ7k,after,stress,8,1
R_3n2iadGDdM5zQ7k,after,anxiety,9,1
R_3n2iadGDdM5zQ7k,after,depression,10,1
R_3n2iadGDdM5zQ7k,after,stress,11,1
R_3n2iadGDdM5zQ7k,after,stress,12,3
R_3n2iadGDdM5zQ7k,after,depression,13,2
R_3n2iadGDdM5zQ7k,after,stress,14,3
R_3n2iadGDdM5zQ7k,after,anxiety,15,1
R_3n2iadGDdM5zQ7k,after,depression,16,1
R_3n2iadGDdM5zQ7k,after,depression,17,1
R_3n2iadGDdM5zQ7k,after,stress,18,1
R_3n2iadGDdM5zQ7k,after,anxiety,19,1
R_3n2iadGDdM5zQ7k,after,anxiety,20,1
R_3n2iadGDdM5zQ7k,after,depression,21,1
R_3scUafsIK61edPZ,before,stress,1,3
R_3scUafsIK61edPZ,before,anxiety,2,2
R_3scUafsIK61edPZ,before,depression,3,2
R_3scUafsIK61edPZ,before,anxiety,4,2
R_3scUafsIK61edPZ,before,depression,5,3
R_3scUafsIK61edPZ,before,stress,6,4
R_3scUafsIK61edPZ,before,anxiety,7,2
R_3scUafsIK61edPZ,before,stress,8,3
R_3scUafsIK61edPZ,before,anxiety,9,4
R_3scUafsIK61edPZ,before,depression,10,2
R_3scUafsIK61edPZ,before,stress,11,1
R_3scUafsIK61edPZ,before,stress,12,3
R_3scUafsIK61edPZ,before,depression,13,3
R_3scUafsIK61edPZ,before,stress,14,1
R_3scUafsIK61edPZ,before,anxiety,15,2
R_3scUafsIK61edPZ,before,depression,16,2
R_3scUafsIK61edPZ,before,depression,17,3
R_3scUafsIK61edPZ,before,stress,18,4
R_3scUafsIK61edPZ,before,anxiety,19,2
R_3scUafsIK61edPZ,before,anxiety,20,3
R_3scUafsIK61edPZ,before,depression,21,2
R_3scUafsIK61edPZ,after,stress,1,4
R_3scUafsIK61edPZ,after,anxiety,2,2
R_3scUafsIK61edPZ,after,depression,3,3
R_3scUafsIK61edPZ,after,anxiety,4,2
R_3scUafsIK61edPZ,after,depression,5,4
R_3scUafsIK61edPZ,after,stress,6,4
R_3scUafsIK61edPZ,after,anxiety,7,2
R_3scUafsIK61edPZ,after,stress,8,4
R_3scUafsIK61edPZ,after,anxiety,9,4
R_3scUafsIK61edPZ,after,depression,10,3
R_3scUafsIK61edPZ,after,stress,11,3
R_3scUafsIK61edPZ,after,stress,12,4
R_3scUafsIK61edPZ,after,depression,13,4
R_3scUafsIK61edPZ,after,stress,14,1
R_3scUafsIK61edPZ,after,anxiety,15,4
R_3scUafsIK61edPZ,after,depression,16,3
R_3scUafsIK61edPZ,after,depression,17,3
R_3scUafsIK61edPZ,after,stress,18,4
R_3scUafsIK61edPZ,after,anxiety,19,2
R_3scUafsIK61edPZ,after,anxiety,20,4
R_3scUafsIK61edPZ,after,depression,21,2
R_29gj9i4nykxouwi,before,stress,1,2
R_29gj9i4nykxouwi,before,anxiety,2,1
R_29gj9i4nykxouwi,before,depression,3,2
R_29gj9i4nykxouwi,before,anxiety,4,1
R_29gj9i4nykxouwi,before,depression,5,2
R_29gj9i4nykxouwi,before,stress,6,2
R_29gj9i4nykxouwi,before,anxiety,7,1
R_29gj9i4nykxouwi,before,stress,8,3
R_29gj9i4nykxouwi,before,anxiety,9,1
R_29gj9i4nykxouwi,before,depression,10,3
R_29gj9i4nykxouwi,before,stress,11,1
R_29gj9i4nykxouwi,before,stress,12,2
R_29gj9i4nykxouwi,before,depression,13,2
R_29gj9i4nykxouwi,before,stress,14,1
R_29gj9i4nykxouwi,before,anxiety,15,2
R_29gj9i4nykxouwi,before,depression,16,2
R_29gj9i4nykxouwi,before,depression,17,2
R_29gj9i4nykxouwi,before,stress,18,1
R_29gj9i4nykxouwi,before,anxiety,19,2
R_29gj9i4nykxouwi,before,anxiety,20,2
R_29gj9i4nykxouwi,before,depression,21,2
R_29gj9i4nykxouwi,after,stress,1,3
R_29gj9i4nykxouwi,after,anxiety,2,1
R_29gj9i4nykxouwi,after,depression,3,2
R_29gj9i4nykxouwi,after,anxiety,4,1
R_29gj9i4nykxouwi,after,depression,5,2
R_29gj9i4nykxouwi,after,stress,6,1
R_29gj9i4nykxouwi,after,anxiety,7,1
R_29gj9i4nykxouwi,after,stress,8,2
R_29gj9i4nykxouwi,after,anxiety,9,1
R_29gj9i4nykxouwi,after,depression,10,3
R_29gj9i4nykxouwi,after,stress,11,2
R_29gj9i4nykxouwi,after,stress,12,2
R_29gj9i4nykxouwi,after,depression,13,3
R_29gj9i4nykxouwi,after,stress,14,1
R_29gj9i4nykxouwi,after,anxiety,15,2
R_29gj9i4nykxouwi,after,depression,16,2
R_29gj9i4nykxouwi,after,depression,17,2
R_29gj9i4nykxouwi,after,stress,18,1
R_29gj9i4nykxouwi,after,anxiety,19,2
R_29gj9i4nykxouwi,after,anxiety,20,2
R_29gj9i4nykxouwi,after,depression,21,2
R_3HS9n2GsIIHkDkT,before,stress,1,2
R_3HS9n2GsIIHkDkT,before,anxiety,2,1
R_3HS9n2GsIIHkDkT,before,depression,3,1
R_3HS9n2GsIIHkDkT,before,anxiety,4,1
R_3HS9n2GsIIHkDkT,before,depression,5,1
R_3HS9n2GsIIHkDkT,before,stress,6,1
R_3HS9n2GsIIHkDkT,before,anxiety,7,1
R_3HS9n2GsIIHkDkT,before,stress,8,1
R_3HS9n2GsIIHkDkT,before,anxiety,9,1
R_3HS9n2GsIIHkDkT,before,depression,10,1
R_3HS9n2GsIIHkDkT,before,stress,11,1
R_3HS9n2GsIIHkDkT,before,stress,12,2
R_3HS9n2GsIIHkDkT,before,depression,13,1
R_3HS9n2GsIIHkDkT,before,stress,14,1
R_3HS9n2GsIIHkDkT,before,anxiety,15,1
R_3HS9n2GsIIHkDkT,before,depression,16,1
R_3HS9n2GsIIHkDkT,before,depression,17,1
R_3HS9n2GsIIHkDkT,before,stress,18,1
R_3HS9n2GsIIHkDkT,before,anxiety,19,1
R_3HS9n2GsIIHkDkT,before,anxiety,20,1
R_3HS9n2GsIIHkDkT,before,depression,21,1
R_3HS9n2GsIIHkDkT,after,stress,1,2
R_3HS9n2GsIIHkDkT,after,anxiety,2,1
R_3HS9n2GsIIHkDkT,after,depression,3,1
R_3HS9n2GsIIHkDkT,after,anxiety,4,1
R_3HS9n2GsIIHkDkT,after,depression,5,2
R_3HS9n2GsIIHkDkT,after,stress,6,1
R_3HS9n2GsIIHkDkT,after,anxiety,7,1
R_3HS9n2GsIIHkDkT,after,stress,8,1
R_3HS9n2GsIIHkDkT,after,anxiety,9,1
R_3HS9n2GsIIHkDkT,after,depression,10,1
R_3HS9n2GsIIHkDkT,after,stress,11,2
R_3HS9n2GsIIHkDkT,after,stress,12,2
R_3HS9n2GsIIHkDkT,after,depression,13,1
R_3HS9n2GsIIHkDkT,after,stress,14,1
R_3HS9n2GsIIHkDkT,after,anxiety,15,1
R_3HS9n2GsIIHkDkT,after,depression,16,1
R_3HS9n2GsIIHkDkT,after,depression,17,1
R_3HS9n2GsIIHkDkT,after,stress,18,1
R_3HS9n2GsIIHkDkT,after,anxiety,19,1
R_3HS9n2GsIIHkDkT,after,anxiety,20,2
R_3HS9n2GsIIHkDkT,after,depression,21,1
R_2YyK6503UwmpO2W,before,stress,1,3
R_2YyK6503UwmpO2W,before,anxiety,2,3
R_2YyK6503UwmpO2W,before,depression,3,2
R_2YyK6503UwmpO2W,before,anxiety,4,2
R_2YyK6503UwmpO2W,before,depression,5,3
R_2YyK6503UwmpO2W,before,stress,6,2
R_2YyK6503UwmpO2W,before,anxiety,7,2
R_2YyK6503UwmpO2W,before,stress,8,2
R_2YyK6503UwmpO2W,before,anxiety,9,2
R_2YyK6503UwmpO2W,before,depression,10,2
R_2YyK6503UwmpO2W,before,stress,11,2
R_2YyK6503UwmpO2W,before,stress,12,2
R_2YyK6503UwmpO2W,before,depression,13,2
R_2YyK6503UwmpO2W,before,stress,14,1
R_2YyK6503UwmpO2W,before,anxiety,15,1
R_2YyK6503UwmpO2W,before,depression,16,2
R_2YyK6503UwmpO2W,before,depression,17,1
R_2YyK6503UwmpO2W,before,stress,18,1
R_2YyK6503UwmpO2W,before,anxiety,19,1
R_2YyK6503UwmpO2W,before,anxiety,20,1
R_2YyK6503UwmpO2W,before,depression,21,1
R_2YyK6503UwmpO2W,after,stress,1,3
R_2YyK6503UwmpO2W,after,anxiety,2,3
R_2YyK6503UwmpO2W,after,depression,3,1
R_2YyK6503UwmpO2W,after,anxiety,4,3
R_2YyK6503UwmpO2W,after,depression,5,2
R_2YyK6503UwmpO2W,after,stress,6,2
R_2YyK6503UwmpO2W,after,anxiety,7,1
R_2YyK6503UwmpO2W,after,stress,8,2
R_2YyK6503UwmpO2W,after,anxiety,9,2
R_2YyK6503UwmpO2W,after,depression,10,1
R_2YyK6503UwmpO2W,after,stress,11,2
R_2YyK6503UwmpO2W,after,stress,12,3
R_2YyK6503UwmpO2W,after,depression,13,2
R_2YyK6503UwmpO2W,after,stress,14,1
R_2YyK6503UwmpO2W,after,anxiety,15,2
R_2YyK6503UwmpO2W,after,depression,16,2
R_2YyK6503UwmpO2W,after,depression,17,1
R_2YyK6503UwmpO2W,after,stress,18,2
R_2YyK6503UwmpO2W,after,anxiety,19,2
R_2YyK6503UwmpO2W,after,anxiety,20,2
R_2YyK6503UwmpO2W,after,depression,21,2
R_2OYGHuXGBqkz2JB,before,stress,1,2
R_2OYGHuXGBqkz2JB,before,anxiety,2,1
R_2OYGHuXGBqkz2JB,before,depression,3,1
R_2OYGHuXGBqkz2JB,before,anxiety,4,1
R_2OYGHuXGBqkz2JB,before,depression,5,3
R_2OYGHuXGBqkz2JB,before,stress,6,3
R_2OYGHuXGBqkz2JB,before,anxiety,7,1
R_2OYGHuXGBqkz2JB,before,stress,8,3
R_2OYGHuXGBqkz2JB,before,anxiety,9,1
R_2OYGHuXGBqkz2JB,before,depression,10,2
R_2OYGHuXGBqkz2JB,before,stress,11,3
R_2OYGHuXGBqkz2JB,before,stress,12,2
R_2OYGHuXGBqkz2JB,before,depression,13,2
R_2OYGHuXGBqkz2JB,before,stress,14,1
R_2OYGHuXGBqkz2JB,before,anxiety,15,2
R_2OYGHuXGBqkz2JB,before,depression,16,1
R_2OYGHuXGBqkz2JB,before,depression,17,1
R_2OYGHuXGBqkz2JB,before,stress,18,2
R_2OYGHuXGBqkz2JB,before,anxiety,19,1
R_2OYGHuXGBqkz2JB,before,anxiety,20,2
R_2OYGHuXGBqkz2JB,before,depression,21,1
R_2OYGHuXGBqkz2JB,after,stress,1,1
R_2OYGHuXGBqkz2JB,after,anxiety,2,1
R_2OYGHuXGBqkz2JB,after,depression,3,1
R_2OYGHuXGBqkz2JB,after,anxiety,4,1
R_2OYGHuXGBqkz2JB,after,depression,5,3
R_2OYGHuXGBqkz2JB,after,stress,6,3
R_2OYGHuXGBqkz2JB,after,anxiety,7,1
R_2OYGHuXGBqkz2JB,after,stress,8,3
R_2OYGHuXGBqkz2JB,after,anxiety,9,2
R_2OYGHuXGBqkz2JB,after,depression,10,1
R_2OYGHuXGBqkz2JB,after,stress,11,3
R_2OYGHuXGBqkz2JB,after,stress,12,2
R_2OYGHuXGBqkz2JB,after,depression,13,2
R_2OYGHuXGBqkz2JB,after,stress,14,1
R_2OYGHuXGBqkz2JB,after,anxiety,15,3
R_2OYGHuXGBqkz2JB,after,depression,16,1
R_2OYGHuXGBqkz2JB,after,depression,17,1
R_2OYGHuXGBqkz2JB,after,stress,18,3
R_2OYGHuXGBqkz2JB,after,anxiety,19,1
R_2OYGHuXGBqkz2JB,after,anxiety,20,3
R_2OYGHuXGBqkz2JB,after,depression,21,1
R_2E4NIJT672CNqhY,before,stress,1,2
R_2E4NIJT672CNqhY,before,anxiety,2,2
R_2E4NIJT672CNqhY,before,depression,3,2
R_2E4NIJT672CNqhY,before,anxiety,4,2
R_2E4NIJT672CNqhY,before,depression,5,3
R_2E4NIJT672CNqhY,before,stress,6,2
R_2E4NIJT672CNqhY,before,anxiety,7,2
R_2E4NIJT672CNqhY,before,stress,8,3
R_2E4NIJT672CNqhY,before,anxiety,9,3
R_2E4NIJT672CNqhY,before,depression,10,1
R_2E4NIJT672CNqhY,before,stress,11,2
R_2E4NIJT672CNqhY,before,stress,12,2
R_2E4NIJT672CNqhY,before,depression,13,2
R_2E4NIJT672CNqhY,before,stress,14,3
R_2E4NIJT672CNqhY,before,anxiety,15,2
R_2E4NIJT672CNqhY,before,depression,16,2
R_2E4NIJT672CNqhY,before,depression,17,1
R_2E4NIJT672CNqhY,before,stress,18,3
R_2E4NIJT672CNqhY,before,anxiety,19,3
R_2E4NIJT672CNqhY,before,anxiety,20,2
R_2E4NIJT672CNqhY,before,depression,21,1
R_2E4NIJT672CNqhY,after,stress,1,2
R_2E4NIJT672CNqhY,after,anxiety,2,2
R_2E4NIJT672CNqhY,after,depression,3,2
R_2E4NIJT672CNqhY,after,anxiety,4,2
R_2E4NIJT672CNqhY,after,depression,5,3
R_2E4NIJT672CNqhY,after,stress,6,2
R_2E4NIJT672CNqhY,after,anxiety,7,2
R_2E4NIJT672CNqhY,after,stress,8,2
R_2E4NIJT672CNqhY,after,anxiety,9,2
R_2E4NIJT672CNqhY,after,depression,10,1
R_2E4NIJT672CNqhY,after,stress,11,3
R_2E4NIJT672CNqhY,after,stress,12,2
R_2E4NIJT672CNqhY,after,depression,13,2
R_2E4NIJT672CNqhY,after,stress,14,2
R_2E4NIJT672CNqhY,after,anxiety,15,2
R_2E4NIJT672CNqhY,after,depression,16,2
R_2E4NIJT672CNqhY,after,depression,17,1
R_2E4NIJT672CNqhY,after,stress,18,3
R_2E4NIJT672CNqhY,after,anxiety,19,2
R_2E4NIJT672CNqhY,after,anxiety,20,2
R_2E4NIJT672CNqhY,after,depression,21,1
R_BPqFXh1wkgyB1Tz,before,stress,1,1
R_BPqFXh1wkgyB1Tz,before,anxiety,2,1
R_BPqFXh1wkgyB1Tz,before,depression,3,2
R_BPqFXh1wkgyB1Tz,before,anxiety,4,1
R_BPqFXh1wkgyB1Tz,before,depression,5,2
R_BPqFXh1wkgyB1Tz,before,stress,6,3
R_BPqFXh1wkgyB1Tz,before,anxiety,7,1
R_BPqFXh1wkgyB1Tz,before,stress,8,2
R_BPqFXh1wkgyB1Tz,before,anxiety,9,2
R_BPqFXh1wkgyB1Tz,before,depression,10,3
R_BPqFXh1wkgyB1Tz,before,stress,11,3
R_BPqFXh1wkgyB1Tz,before,stress,12,3
R_BPqFXh1wkgyB1Tz,before,depression,13,2
R_BPqFXh1wkgyB1Tz,before,stress,14,2
R_BPqFXh1wkgyB1Tz,before,anxiety,15,1
R_BPqFXh1wkgyB1Tz,before,depression,16,2
R_BPqFXh1wkgyB1Tz,before,depression,17,2
R_BPqFXh1wkgyB1Tz,before,stress,18,2
R_BPqFXh1wkgyB1Tz,before,anxiety,19,1
R_BPqFXh1wkgyB1Tz,before,anxiety,20,1
R_BPqFXh1wkgyB1Tz,before,depression,21,2
R_BPqFXh1wkgyB1Tz,after,stress,1,4
R_BPqFXh1wkgyB1Tz,after,anxiety,2,1
R_BPqFXh1wkgyB1Tz,after,depression,3,3
R_BPqFXh1wkgyB1Tz,after,anxiety,4,1
R_BPqFXh1wkgyB1Tz,after,depression,5,4
R_BPqFXh1wkgyB1Tz,after,stress,6,4
R_BPqFXh1wkgyB1Tz,after,anxiety,7,1
R_BPqFXh1wkgyB1Tz,after,stress,8,3
R_BPqFXh1wkgyB1Tz,after,anxiety,9,1
R_BPqFXh1wkgyB1Tz,after,depression,10,2
R_BPqFXh1wkgyB1Tz,after,stress,11,4
R_BPqFXh1wkgyB1Tz,after,stress,12,4
R_BPqFXh1wkgyB1Tz,after,depression,13,3
R_BPqFXh1wkgyB1Tz,after,stress,14,3
R_BPqFXh1wkgyB1Tz,after,anxiety,15,1
R_BPqFXh1wkgyB1Tz,after,depression,16,2
R_BPqFXh1wkgyB1Tz,after,depression,17,2
R_BPqFXh1wkgyB1Tz,after,stress,18,3
R_BPqFXh1wkgyB1Tz,after,anxiety,19,1
R_BPqFXh1wkgyB1Tz,after,anxiety,20,1
R_BPqFXh1wkgyB1Tz,after,depression,21,2
R_3m4gEtF4OFDZWgM,before,stress,1,2
R_3m4gEtF4OFDZWgM,before,anxiety,2,1
R_3m4gEtF4OFDZWgM,before,depression,3,2
R_3m4gEtF4OFDZWgM,before,anxiety,4,1
R_3m4gEtF4OFDZWgM,before,depression,5,1
R_3m4gEtF4OFDZWgM,before,stress,6,2
R_3m4gEtF4OFDZWgM,before,anxiety,7,1
R_3m4gEtF4OFDZWgM,before,stress,8,1
R_3m4gEtF4OFDZWgM,before,anxiety,9,2
R_3m4gEtF4OFDZWgM,before,depression,10,1
R_3m4gEtF4OFDZWgM,before,stress,11,2
R_3m4gEtF4OFDZWgM,before,stress,12,2
R_3m4gEtF4OFDZWgM,before,depression,13,2
R_3m4gEtF4OFDZWgM,before,stress,14,2
R_3m4gEtF4OFDZWgM,before,anxiety,15,1
R_3m4gEtF4OFDZWgM,before,depression,16,1
R_3m4gEtF4OFDZWgM,before,depression,17,1
R_3m4gEtF4OFDZWgM,before,stress,18,2
R_3m4gEtF4OFDZWgM,before,anxiety,19,1
R_3m4gEtF4OFDZWgM,before,anxiety,20,1
R_3m4gEtF4OFDZWgM,before,depression,21,1
R_3m4gEtF4OFDZWgM,after,stress,1,2
R_3m4gEtF4OFDZWgM,after,anxiety,2,1
R_3m4gEtF4OFDZWgM,after,depression,3,1
R_3m4gEtF4OFDZWgM,after,anxiety,4,1
R_3m4gEtF4OFDZWgM,after,depression,5,2
R_3m4gEtF4OFDZWgM,after,stress,6,2
R_3m4gEtF4OFDZWgM,after,anxiety,7,1
R_3m4gEtF4OFDZWgM,after,stress,8,1
R_3m4gEtF4OFDZWgM,after,anxiety,9,2
R_3m4gEtF4OFDZWgM,after,depression,10,1
R_3m4gEtF4OFDZWgM,after,stress,11,2
R_3m4gEtF4OFDZWgM,after,stress,12,2
R_3m4gEtF4OFDZWgM,after,depression,13,2
R_3m4gEtF4OFDZWgM,after,stress,14,3
R_3m4gEtF4OFDZWgM,after,anxiety,15,1
R_3m4gEtF4OFDZWgM,after,depression,16,2
R_3m4gEtF4OFDZWgM,after,depression,17,1
R_3m4gEtF4OFDZWgM,after,stress,18,2
R_3m4gEtF4OFDZWgM,after,anxiety,19,1
R_3m4gEtF4OFDZWgM,after,anxiety,20,2
R_3m4gEtF4OFDZWgM,after,depression,21,1
R_1jf9Sx7JAoAu6dB,before,stress,1,3
R_1jf9Sx7JAoAu6dB,before,anxiety,2,3
R_1jf9Sx7JAoAu6dB,before,depression,3,2
R_1jf9Sx7JAoAu6dB,before,anxiety,4,2
R_1jf9Sx7JAoAu6dB,before,depression,5,1
R_1jf9Sx7JAoAu6dB,before,stress,6,1
R_1jf9Sx7JAoAu6dB,before,anxiety,7,1
R_1jf9Sx7JAoAu6dB,before,stress,8,1
R_1jf9Sx7JAoAu6dB,before,anxiety,9,1
R_1jf9Sx7JAoAu6dB,before,depression,10,1
R_1jf9Sx7JAoAu6dB,before,stress,11,3
R_1jf9Sx7JAoAu6dB,before,stress,12,2
R_1jf9Sx7JAoAu6dB,before,depression,13,2
R_1jf9Sx7JAoAu6dB,before,stress,14,2
R_1jf9Sx7JAoAu6dB,before,anxiety,15,1
R_1jf9Sx7JAoAu6dB,before,depression,16,3
R_1jf9Sx7JAoAu6dB,before,depression,17,1
R_1jf9Sx7JAoAu6dB,before,stress,18,2
R_1jf9Sx7JAoAu6dB,before,anxiety,19,2
R_1jf9Sx7JAoAu6dB,before,anxiety,20,1
R_1jf9Sx7JAoAu6dB,before,depression,21,1
R_1jf9Sx7JAoAu6dB,after,stress,1,2
R_1jf9Sx7JAoAu6dB,after,anxiety,2,2
R_1jf9Sx7JAoAu6dB,after,depression,3,2
R_1jf9Sx7JAoAu6dB,after,anxiety,4,2
R_1jf9Sx7JAoAu6dB,after,depression,5,4
R_1jf9Sx7JAoAu6dB,after,stress,6,2
R_1jf9Sx7JAoAu6dB,after,anxiety,7,1
R_1jf9Sx7JAoAu6dB,after,stress,8,1
R_1jf9Sx7JAoAu6dB,after,anxiety,9,1
R_1jf9Sx7JAoAu6dB,after,depression,10,3
R_1jf9Sx7JAoAu6dB,after,stress,11,3
R_1jf9Sx7JAoAu6dB,after,stress,12,4
R_1jf9Sx7JAoAu6dB,after,depression,13,2
R_1jf9Sx7JAoAu6dB,after,stress,14,2
R_1jf9Sx7JAoAu6dB,after,anxiety,15,1
R_1jf9Sx7JAoAu6dB,after,depression,16,3
R_1jf9Sx7JAoAu6dB,after,depression,17,2
R_1jf9Sx7JAoAu6dB,after,stress,18,2
R_1jf9Sx7JAoAu6dB,after,anxiety,19,2
R_1jf9Sx7JAoAu6dB,after,anxiety,20,1
R_1jf9Sx7JAoAu6dB,after,depression,21,1
R_10TobIjLKGhA3cQ,before,stress,1,1
R_10TobIjLKGhA3cQ,before,anxiety,2,1
R_10TobIjLKGhA3cQ,before,depression,3,1
R_10TobIjLKGhA3cQ,before,anxiety,4,1
R_10TobIjLKGhA3cQ,before,depression,5,1
R_10TobIjLKGhA3cQ,before,stress,6,1
R_10TobIjLKGhA3cQ,before,anxiety,7,1
R_10TobIjLKGhA3cQ,before,stress,8,1
R_10TobIjLKGhA3cQ,before,anxiety,9,1
R_10TobIjLKGhA3cQ,before,depression,10,1
R_10TobIjLKGhA3cQ,before,stress,11,1
R_10TobIjLKGhA3cQ,before,stress,12,1
R_10TobIjLKGhA3cQ,before,depression,13,1
R_10TobIjLKGhA3cQ,before,stress,14,1
R_10TobIjLKGhA3cQ,before,anxiety,15,1
R_10TobIjLKGhA3cQ,before,depression,16,1
R_10TobIjLKGhA3cQ,before,depression,17,1
R_10TobIjLKGhA3cQ,before,stress,18,1
R_10TobIjLKGhA3cQ,before,anxiety,19,2
R_10TobIjLKGhA3cQ,before,anxiety,20,1
R_10TobIjLKGhA3cQ,before,depression,21,1
R_10TobIjLKGhA3cQ,after,stress,1,1
R_10TobIjLKGhA3cQ,after,anxiety,2,1
R_10TobIjLKGhA3cQ,after,depression,3,1
R_10TobIjLKGhA3cQ,after,anxiety,4,1
R_10TobIjLKGhA3cQ,after,depression,5,1
R_10TobIjLKGhA3cQ,after,stress,6,1
R_10TobIjLKGhA3cQ,after,anxiety,7,1
R_10TobIjLKGhA3cQ,after,stress,8,1
R_10TobIjLKGhA3cQ,after,anxiety,9,1
R_10TobIjLKGhA3cQ,after,depression,10,1
R_10TobIjLKGhA3cQ,after,stress,11,1
R_10TobIjLKGhA3cQ,after,stress,12,1
R_10TobIjLKGhA3cQ,after,depression,13,1
R_10TobIjLKGhA3cQ,after,stress,14,1
R_10TobIjLKGhA3cQ,after,anxiety,15,1
R_10TobIjLKGhA3cQ,after,depression,16,1
R_10TobIjLKGhA3cQ,after,depression,17,1
R_10TobIjLKGhA3cQ,after,stress,18,1
R_10TobIjLKGhA3cQ,after,anxiety,19,1
R_10TobIjLKGhA3cQ,after,anxiety,20,1
R_10TobIjLKGhA3cQ,after,depression,21,1
R_2OPDHtEfJyTCxsv,before,stress,1,2
R_2OPDHtEfJyTCxsv,before,anxiety,2,1
R_2OPDHtEfJyTCxsv,before,depression,3,1
R_2OPDHtEfJyTCxsv,before,anxiety,4,3
R_2OPDHtEfJyTCxsv,before,depression,5,2
R_2OPDHtEfJyTCxsv,before,stress,6,2
R_2OPDHtEfJyTCxsv,before,anxiety,7,1
R_2OPDHtEfJyTCxsv,before,stress,8,2
R_2OPDHtEfJyTCxsv,before,anxiety,9,1
R_2OPDHtEfJyTCxsv,before,depression,10,1
R_2OPDHtEfJyTCxsv,before,stress,11,3
R_2OPDHtEfJyTCxsv,before,stress,12,2
R_2OPDHtEfJyTCxsv,before,depression,13,2
R_2OPDHtEfJyTCxsv,before,stress,14,1
R_2OPDHtEfJyTCxsv,before,anxiety,15,2
R_2OPDHtEfJyTCxsv,before,depression,16,1
R_2OPDHtEfJyTCxsv,before,depression,17,2
R_2OPDHtEfJyTCxsv,before,stress,18,3
R_2OPDHtEfJyTCxsv,before,anxiety,19,3
R_2OPDHtEfJyTCxsv,before,anxiety,20,2
R_2OPDHtEfJyTCxsv,before,depression,21,1
R_2OPDHtEfJyTCxsv,after,stress,1,3
R_2OPDHtEfJyTCxsv,after,anxiety,2,1
R_2OPDHtEfJyTCxsv,after,depression,3,1
R_2OPDHtEfJyTCxsv,after,anxiety,4,2
R_2OPDHtEfJyTCxsv,after,depression,5,3
R_2OPDHtEfJyTCxsv,after,stress,6,2
R_2OPDHtEfJyTCxsv,after,anxiety,7,1
R_2OPDHtEfJyTCxsv,after,stress,8,1
R_2OPDHtEfJyTCxsv,after,anxiety,9,2
R_2OPDHtEfJyTCxsv,after,depression,10,3
R_2OPDHtEfJyTCxsv,after,stress,11,3
R_2OPDHtEfJyTCxsv,after,stress,12,2
R_2OPDHtEfJyTCxsv,after,depression,13,2
R_2OPDHtEfJyTCxsv,after,stress,14,1
R_2OPDHtEfJyTCxsv,after,anxiety,15,1
R_2OPDHtEfJyTCxsv,after,depression,16,3
R_2OPDHtEfJyTCxsv,after,depression,17,2
R_2OPDHtEfJyTCxsv,after,stress,18,4
R_2OPDHtEfJyTCxsv,after,anxiety,19,2
R_2OPDHtEfJyTCxsv,after,anxiety,20,2
R_2OPDHtEfJyTCxsv,after,depression,21,1
R_29sTVuZYJRxiKzv,before,stress,1,1
R_29sTVuZYJRxiKzv,before,anxiety,2,1
R_29sTVuZYJRxiKzv,before,depression,3,1
R_29sTVuZYJRxiKzv,before,anxiety,4,1
R_29sTVuZYJRxiKzv,before,depression,5,1
R_29sTVuZYJRxiKzv,before,stress,6,2
R_29sTVuZYJRxiKzv,before,anxiety,7,1
R_29sTVuZYJRxiKzv,before,stress,8,2
R_29sTVuZYJRxiKzv,before,anxiety,9,1
R_29sTVuZYJRxiKzv,before,depression,10,1
R_29sTVuZYJRxiKzv,before,stress,11,2
R_29sTVuZYJRxiKzv,before,stress,12,2
R_29sTVuZYJRxiKzv,before,depression,13,1
R_29sTVuZYJRxiKzv,before,stress,14,2
R_29sTVuZYJRxiKzv,before,anxiety,15,1
R_29sTVuZYJRxiKzv,before,depression,16,1
R_29sTVuZYJRxiKzv,before,depression,17,1
R_29sTVuZYJRxiKzv,before,stress,18,1
R_29sTVuZYJRxiKzv,before,anxiety,19,1
R_29sTVuZYJRxiKzv,before,anxiety,20,1
R_29sTVuZYJRxiKzv,before,depression,21,1
R_29sTVuZYJRxiKzv,after,stress,1,1
R_29sTVuZYJRxiKzv,after,anxiety,2,1
R_29sTVuZYJRxiKzv,after,depression,3,1
R_29sTVuZYJRxiKzv,after,anxiety,4,2
R_29sTVuZYJRxiKzv,after,depression,5,1
