response_id,lockdown_period,subscale,item,score,loneliness_subscale
R_3m96s3870QvAUkz,after,loneliness_extended,6,1,emotional_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,7,1,social_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,8,1,social_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,9,0,emotional_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,10,1,emotional_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,11,1,social_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,1,0,social_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,2,1,emotional_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,3,0,emotional_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,4,1,social_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,5,1,emotional_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,6,1,emotional_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,7,1,social_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,8,1,social_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,9,1,emotional_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,10,0,emotional_loneliness
R_1OZgGesjhXXAzby,before,loneliness_extended,11,1,social_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,1,1,social_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,2,1,emotional_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,3,1,emotional_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,4,1,social_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,5,1,emotional_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,6,1,emotional_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,7,1,social_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,8,1,social_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,9,1,emotional_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,10,0,emotional_loneliness
R_1OZgGesjhXXAzby,after,loneliness_extended,11,1,social_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,1,0,social_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,2,0,emotional_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,3,0,emotional_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,4,0,social_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,5,1,emotional_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,6,0,emotional_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,7,1,social_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,8,1,social_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,9,0,emotional_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,10,0,emotional_loneliness
R_1q261O0L8N3K286,before,loneliness_extended,11,0,social_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,1,0,social_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,2,0,emotional_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,3,0,emotional_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,4,0,social_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,5,1,emotional_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,6,0,emotional_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,7,0,social_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,8,0,social_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,9,1,emotional_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,10,0,emotional_loneliness
R_1q261O0L8N3K286,after,loneliness_extended,11,0,social_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,1,1,social_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,2,1,emotional_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,3,1,emotional_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,4,1,social_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,5,1,emotional_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,6,1,emotional_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,7,1,social_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,8,1,social_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,9,1,emotional_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,10,1,emotional_loneliness
R_1GwdHSgm3odLvzg,before,loneliness_extended,11,1,social_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,1,1,social_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,2,1,emotional_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,3,1,emotional_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,4,1,social_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,5,1,emotional_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,6,1,emotional_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,7,1,social_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,8,1,social_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,9,1,emotional_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,10,1,emotional_loneliness
R_1GwdHSgm3odLvzg,after,loneliness_extended,11,1,social_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,1,0,social_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,2,0,emotional_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,3,0,emotional_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,4,0,social_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,5,0,emotional_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,6,0,emotional_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,7,0,social_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,8,0,social_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,9,1,emotional_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,10,0,emotional_loneliness
R_3PcqPxFcGNpruMf,before,loneliness_extended,11,0,social_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,1,0,social_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,2,0,emotional_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,3,0,emotional_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,4,0,social_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,5,1,emotional_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,6,0,emotional_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,7,0,social_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,8,0,social_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,9,1,emotional_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,10,0,emotional_loneliness
R_3PcqPxFcGNpruMf,after,loneliness_extended,11,0,social_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,1,0,social_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,2,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,3,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,4,1,social_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,5,0,emotional_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,6,0,emotional_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,7,1,social_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,8,0,social_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,9,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,10,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,before,loneliness_extended,11,1,social_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,1,0,social_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,2,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,3,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,4,1,social_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,5,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,6,0,emotional_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,7,1,social_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,8,1,social_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,9,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,10,1,emotional_loneliness
R_3pmQxy0TjRvKfQq,after,loneliness_extended,11,1,social_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,1,1,social_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,2,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,3,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,4,0,social_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,5,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,6,0,emotional_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,7,1,social_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,8,0,social_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,9,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,10,0,emotional_loneliness
R_3ffaX6ZxMiXrdas,before,loneliness_extended,11,0,social_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,1,1,social_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,2,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,3,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,4,1,social_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,5,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,6,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,7,1,social_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,8,1,social_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,9,0,emotional_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,10,1,emotional_loneliness
R_3ffaX6ZxMiXrdas,after,loneliness_extended,11,0,social_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,1,0,social_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,2,0,emotional_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,3,0,emotional_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,4,1,social_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,5,1,emotional_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,6,0,emotional_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,7,1,social_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,8,1,social_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,9,0,emotional_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,10,0,emotional_loneliness
R_3hh98EI7vZruSPW,before,loneliness_extended,11,0,social_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,1,0,social_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,2,0,emotional_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,3,0,emotional_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,4,1,social_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,5,0,emotional_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,6,0,emotional_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,7,1,social_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,8,1,social_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,9,0,emotional_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,10,0,emotional_loneliness
R_3hh98EI7vZruSPW,after,loneliness_extended,11,0,social_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,1,0,social_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,2,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,3,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,4,0,social_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,5,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,6,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,7,0,social_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,8,0,social_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,9,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,10,0,emotional_loneliness
R_2CPzQnu9xzkVMwO,before,loneliness_extended,11,0,social_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,1,0,social_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,2,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,3,0,emotional_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,4,0,social_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,5,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,6,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,7,1,social_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,8,0,social_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,9,1,emotional_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,10,0,emotional_loneliness
R_2CPzQnu9xzkVMwO,after,loneliness_extended,11,0,social_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,1,1,social_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,2,1,emotional_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,3,1,emotional_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,4,1,social_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,5,0,emotional_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,6,0,emotional_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,7,1,social_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,8,1,social_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,9,0,emotional_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,10,0,emotional_loneliness
R_1Qza6Mn31sTJeYL,before,loneliness_extended,11,1,social_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,1,1,social_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,2,1,emotional_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,3,1,emotional_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,4,1,social_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,5,0,emotional_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,6,0,emotional_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,7,1,social_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,8,1,social_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,9,0,emotional_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,10,1,emotional_loneliness
R_1Qza6Mn31sTJeYL,after,loneliness_extended,11,1,social_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,1,0,social_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,2,0,emotional_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,3,0,emotional_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,4,1,social_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,5,1,emotional_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,6,0,emotional_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,7,1,social_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,8,0,social_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,9,1,emotional_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,10,0,emotional_loneliness
R_1ffI8lqVrhKTZ7E,before,loneliness_extended,11,1,social_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,1,0,social_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,2,0,emotional_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,3,0,emotional_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,4,1,social_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,5,1,emotional_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,6,0,emotional_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,7,1,social_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,8,0,social_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,9,1,emotional_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,10,0,emotional_loneliness
R_1ffI8lqVrhKTZ7E,after,loneliness_extended,11,1,social_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,1,0,social_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,2,0,emotional_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,3,1,emotional_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,4,1,social_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,5,1,emotional_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,6,0,emotional_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,7,1,social_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,8,1,social_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,9,0,emotional_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,10,0,emotional_loneliness
R_1jiU18Tkb0T0XV3,before,loneliness_extended,11,1,social_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,1,1,social_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,2,1,emotional_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,3,0,emotional_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,4,1,social_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,5,1,emotional_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,6,0,emotional_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,7,1,social_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,8,1,social_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,9,0,emotional_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,10,0,emotional_loneliness
R_1jiU18Tkb0T0XV3,after,loneliness_extended,11,1,social_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,1,0,social_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,2,0,emotional_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,3,0,emotional_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,4,0,social_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,5,0,emotional_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,6,0,emotional_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,7,0,social_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,8,0,social_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,9,0,emotional_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,10,0,emotional_loneliness
R_3siyKpiPmQRcuE2,before,loneliness_extended,11,0,social_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,1,0,social_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,2,0,emotional_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,3,0,emotional_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,4,0,social_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,5,0,emotional_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,6,0,emotional_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,7,0,social_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,8,0,social_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,9,0,emotional_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,10,0,emotional_loneliness
R_3siyKpiPmQRcuE2,after,loneliness_extended,11,0,social_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,1,1,social_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,2,1,emotional_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,3,1,emotional_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,4,1,social_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,5,1,emotional_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,6,0,emotional_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,7,1,social_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,8,1,social_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,9,1,emotional_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,10,1,emotional_loneliness
R_1meXA4TrxC5Vg18,before,loneliness_extended,11,1,social_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,1,1,social_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,2,1,emotional_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,3,1,emotional_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,4,1,social_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,5,1,emotional_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,6,0,emotional_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,7,1,social_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,8,1,social_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,9,1,emotional_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,10,1,emotional_loneliness
R_1meXA4TrxC5Vg18,after,loneliness_extended,11,1,social_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,1,0,social_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,2,1,emotional_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,3,0,emotional_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,4,1,social_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,5,1,emotional_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,6,1,emotional_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,7,1,social_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,8,0,social_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,9,1,emotional_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,10,0,emotional_loneliness
R_2doSEH7IKdCE7CF,before,loneliness_extended,11,1,social_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,1,0,social_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,2,1,emotional_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,3,0,emotional_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,4,0,social_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,5,1,emotional_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,6,1,emotional_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,7,1,social_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,8,1,social_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,9,1,emotional_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,10,0,emotional_loneliness
R_2doSEH7IKdCE7CF,after,loneliness_extended,11,0,social_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,1,0,social_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,2,0,emotional_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,3,0,emotional_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,4,1,social_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,5,0,emotional_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,6,1,emotional_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,7,0,social_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,8,0,social_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,9,1,emotional_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,10,0,emotional_loneliness
R_3KHiukMNRuxucCu,before,loneliness_extended,11,1,social_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,1,0,social_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,2,1,emotional_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,3,0,emotional_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,4,0,social_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,5,1,emotional_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,6,1,emotional_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,7,1,social_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,8,0,social_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,9,1,emotional_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,10,0,emotional_loneliness
R_3KHiukMNRuxucCu,after,loneliness_extended,11,1,social_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,1,1,social_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,2,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,3,0,emotional_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,4,1,social_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,5,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,6,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,7,1,social_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,8,1,social_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,9,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,10,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,before,loneliness_extended,11,1,social_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,1,1,social_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,2,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,3,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,4,1,social_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,5,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,6,1,emotional_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,7,1,social_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,8,1,social_loneliness
R_1i5qKh6GOnE0oJ3,after,loneliness_extended,9,1,emotional_loneliness
